start
ModelConfig(embedding_size=1024, num_layers=32, num_heads=16, ffn_scale_ratio=0.5, max_context_length=8192, vocab_size=200019, debug=False, proj_ratio_min=2, proj_ratio=10, num_keep_boundary_chunk=2)
DataConfig(batch_size=50, block_size=64, buffer_size=10, tokenizer_name='gpt-4o', dataset_dir='datasets/finewebedu/CC-MAIN-2024-10', truncate_limit=1000000000, shuffle_tokens=False, mask_random=False)
TrainConfig(learning_rate=0.001, dtype='bfloat16', optimizer_options=None, exp_name='experiment', exp_num=6, save_interval_epoch=10, save_interval_iter=1000, print_interval_iteration=100, eval_interval_iteration=250, num_epochs=200, max_total_iters=10000000, num_warmup_steps=4000, gradient_checkpointing=True, value_clip_grad_norm=0.5, lr_step=1000, print_token_len=64)
model configure  3.9sec
configure optimizer during  0.4sec
372.90496 M Params
Transformer(
  (transformer): ModuleDict(
    (wte): Embedding(200019, 1024)
    (h): ModuleList(
      (0-31): 32 x Block(
        (ln_1): LayerNorm((1024,), eps=1e-05, elementwise_affine=True)
        (attn): CausalSelfAttention(
          (c_attn): Linear(in_features=1024, out_features=3072, bias=True)
          (c_proj): Linear(in_features=1024, out_features=1024, bias=True)
        )
        (ln_2): LayerNorm((1024,), eps=1e-05, elementwise_affine=True)
        (mlp): MLP(
          (c_fc): Linear(in_features=1024, out_features=512, bias=True)
          (gelu): GELU(approximate='none')
          (c_proj): Linear(in_features=512, out_features=1024, bias=True)
        )
      )
    )
    (ln_f): LayerNorm((1024,), eps=1e-05, elementwise_affine=True)
  )
  (lm_head): Linear(in_features=1024, out_features=200019, bias=False)
)
prepare dataset
load Parquet Data 1.13sec
configure DataLoaderLite during  0.0 sec
start train
/home/ubuntu/miniconda3/envs/gguf/lib/python3.9/site-packages/torch/utils/checkpoint.py:464: UserWarning: torch.utils.checkpoint: the use_reentrant parameter should be passed explicitly. In version 2.4 we will raise an exception if use_reentrant is not passed. use_reentrant=False is recommended, but if you need to preserve the current default behavior, you can pass use_reentrant=True. Refer to docs for more details on the differences between the two variants.
  warnings.warn(

Iter      0/10000000, B  1, 0.0 Mt | Loss 12.395371, PPL 241680.39  0.000000 | F 390.6 ms, B 301.5 ms | 4.62 Kt/s | O:  infect a new computer. Downloading and running software from un | P: stom폰 Veracruzroonroonühlen ciudadano juzлат雅黑XXX(hero Bắc الوجه  ||
Iter   4173/10000000, B4174, 13.4 Mt | Loss  2.172014, PPL      8.78  1.989002 | F  75.7 ms, B 218.3 ms | 10.81 Kt/s | O: Transactions on Reliability. 42 (2): 190–204. doi:10.1109/24.229 | P: niques". ManuelReg on Powell.  Ask (2 was 190– ~.UR:10.1109/24.-  ||
Iter   4174/10000000, B4175, 13.4 Mt | Loss  1.820401, PPL      6.17  1.498025 | F  87.0 ms, B 224.6 ms | 10.20 Kt/s | O: er, the fork that we followed bursts off the level of the crater | P: ut, the flame that we followed Prophet off the level of the same  ||
Iter   4175/10000000, B4176, 13.4 Mt | Loss  1.561134, PPL      4.76  1.504326 | F  66.3 ms, B 206.4 ms | 11.64 Kt/s | O: an oblong shape and is at a rough estimate 900 feet across and 2 | P: declining shape and is at a rough estimate 199 feet across and 7  ||
Iter   4176/10000000, B4177, 13.4 Mt | Loss  1.300643, PPL      3.67  1.619036 | F  78.9 ms, B 214.1 ms | 10.84 Kt/s | O:  daughters managed to convince her to remain at the Philadelphia | P: ess failures. Herille managed to bent her to remain at the first  ||
Iter   4177/10000000, B4178, 13.4 Mt | Loss  1.668792, PPL      5.31  1.375447 | F  70.1 ms, B 294.2 ms | 8.73 Kt/s | O: ipting, data science, and machine learning.\nHigh-level Language | P: nguage fororb, data science, and machine active.\nHigh-level the  ||
Iter   4178/10000000, B4179, 13.4 Mt | Loss  1.495948, PPL      4.46  1.677068 | F  73.9 ms, B 210.2 ms | 11.18 Kt/s | O: she sees as vital, Julia is calling for companies to invest more | P:  she protect as vital, amplified is giant for dark to invest the  ||
Iter   4179/10000000, B4180, 13.4 Mt | Loss  2.017795, PPL      7.52  1.605578 | F  89.9 ms, B 222.4 ms | 10.18 Kt/s | O: es to protect inmates.\n"We may need to have stricter thresholds | P: e changes to protect brake.\noler may need to have craterter the  ||
Iter   4180/10000000, B4181, 13.4 Mt | Loss  1.958848, PPL      7.09  1.496089 | F  88.6 ms, B 228.4 ms | 10.03 Kt/s | O: e going to move towards the resolution."Recent research suggests | P: are going to move towards the larger district Order research and  ||
Iter   4181/10000000, B4182, 13.4 Mt | Loss  1.932233, PPL      6.90  1.706411 | F  73.6 ms, B 209.8 ms | 11.19 Kt/s | O: ng personal care items. Plant-based soaps are often cruelty-free | P:  care items. Plant-based distinction are often biodegradable and  ||
Iter   4182/10000000, B4183, 13.4 Mt | Loss  1.539314, PPL      4.66  1.395483 | F  75.4 ms, B 215.8 ms | 10.90 Kt/s | O: k of briefings for developments that affect governors\n- provide | P: efinitions of briefings for developments that affectamoto\n- the  ||
Iter   4183/10000000, B4184, 13.4 Mt | Loss  1.347649, PPL      3.85  2.048812 | F  69.0 ms, B 206.9 ms | 11.51 Kt/s | O: ates and how they've become a form of personal expression on the | P: rtions and how theft become a form of personal expression on the  ||
Iter   4184/10000000, B4185, 13.4 Mt | Loss  1.582659, PPL      4.87  1.333709 | F  86.7 ms, B 252.2 ms | 9.39 Kt/s | O: ology? How often do you think you should be allowed to be online | P: technology? How often do you think you should be stand to be the  ||
Iter   4185/10000000, B4186, 13.4 Mt | Loss  1.697587, PPL      5.46  1.816029 | F  68.8 ms, B 220.5 ms | 10.98 Kt/s | O: “Hungarian surname” in Hungary and in minority status\nThe study | P: : of “aka Developing Ames” in crater and in congregores\nThe the  ||
Iter   4186/10000000, B4187, 13.4 Mt | Loss  1.719792, PPL      5.58  1.524720 | F  71.1 ms, B 213.4 ms | 11.17 Kt/s | O:  like a mirror, he is like a dead photograph. It doesn’t change, | P: t like a crowd, he is like a dead English. It doesn’t change the  ||
Iter   4187/10000000, B4188, 13.4 Mt | Loss  1.974209, PPL      7.20  1.530525 | F  91.2 ms, B 219.0 ms | 10.25 Kt/s | O: bleed the excess dome pressure into the downstream process line. | P:  and lava the excessuff pressure into the mounting process line.  ||
Iter   4188/10000000, B4189, 13.4 Mt | Loss  1.798076, PPL      6.04  1.870332 | F  71.1 ms, B 209.2 ms | 11.31 Kt/s | O: , and psychological issues. Some common applications of hypnosis | P: ional, and psychological issues. Some common applications of the  ||
Iter   4189/10000000, B4190, 13.4 Mt | Loss  1.576811, PPL      4.84  1.559500 | F  85.4 ms, B 207.8 ms | 10.84 Kt/s | O: g at improving your PAH through medications that cost a fortune. | P: roving your circuitH through medications that cost a Developing.  ||
Iter   4190/10000000, B4191, 13.4 Mt | Loss  2.178871, PPL      8.84  1.863460 | F  95.0 ms, B 227.8 ms | 9.85 Kt/s | O:  extracts are often iced to remove the alcohol from the mushroom | P: so Modeling are oftenasting to remove the alcohol from the child  ||
Iter   4191/10000000, B4192, 13.4 Mt | Loss  1.871306, PPL      6.50  1.701702 | F  97.8 ms, B 244.7 ms | 9.29 Kt/s | O: ece.”\nHave A Look Yourself\nTo really explore this map, you can | P: -colored.”\nHave A LookPhone\nTo really explore this map, you is  ||
Iter   4192/10000000, B4193, 13.4 Mt | Loss  2.320479, PPL     10.18  1.459774 | F  84.4 ms, B 227.6 ms | 10.18 Kt/s | O: erver.\nNow ping to 18.104.22.168 or any IP-address\nNow You are | P: nNow102 to 18.Several. questions. Moon or any summit-F\nNow You,  ||
Iter   4193/10000000, B4194, 13.4 Mt | Loss  1.251892, PPL      3.50  1.634031 | F  96.3 ms, B 242.9 ms | 9.38 Kt/s | O: to start treatment before physical sensations set in.\nError No. | P: vital to start treatment before physical renewal set in.\nIf No,  ||
Iter   4194/10000000, B4195, 13.4 Mt | Loss  1.636234, PPL      5.14  1.321728 | F  74.9 ms, B 218.9 ms | 10.82 Kt/s | O:  provides a range of machine learning and AI services, including | P: stigma provides a range of machine learning and AI services, and  ||
Iter   4195/10000000, B4196, 13.4 Mt | Loss  1.402157, PPL      4.06  1.604774 | F  69.9 ms, B 210.5 ms | 11.33 Kt/s | O:  treatments developed to combat the disorder often involve inhib | P: em, treatments developed to combat the disorder often involve to  ||
Iter   4196/10000000, B4197, 13.4 Mt | Loss  1.439673, PPL      4.22  1.405188 | F  88.1 ms, B 215.7 ms | 10.46 Kt/s | O: under and head of Morgan Oliver School said, “We’re not creating | P: torone,aces and head of disc guaranteed School said, “We’re not,  ||
Iter   4197/10000000, B4198, 13.4 Mt | Loss  2.193744, PPL      8.97  2.490988 | F  74.7 ms, B 234.8 ms | 10.27 Kt/s | O: d rocket propulsion systems. Moreover, components with excellent | P: es and fundamentals determining systems. Moreover, flat with the  ||
Iter   4198/10000000, B4199, 13.4 Mt | Loss  1.882669, PPL      6.57  1.577900 | F  68.2 ms, B 235.9 ms | 10.43 Kt/s | O: e joint capsule. Inside the joint capsule is the synovium, which | P: dont. modified the joint longevity is the you'll g manifest, the  ||
Iter   4199/10000000, B4200, 13.4 Mt | Loss  1.478320, PPL      4.39  1.615418 | F  80.5 ms, B 225.6 ms | 10.39 Kt/s | O: nimportant. However, this viewpoint overlooks the myriad ways in | P:  unidding. However, this computing mushroom the accelerate ways,  ||
Iter   4200/10000000, B4201, 13.4 Mt | Loss  1.486286, PPL      4.42  1.353122 | F  73.4 ms, B 229.7 ms | 10.48 Kt/s | O: th symptoms.”\nThe blood test requires more clinical testing and | P:  with symptoms.”\nThe blood test requires more clinical testing,  ||
Iter   4201/10000000, B4202, 13.4 Mt | Loss  1.899572, PPL      6.68  1.346745 | F  71.5 ms, B 207.9 ms | 11.37 Kt/s | O:  plumbing has steel, copper, or cast-iron pipes. It is easier to | P: ial congreg has steel, voices, or cast-omicHigh. It is easier to  ||
Iter   4202/10000000, B4203, 13.4 Mt | Loss  1.635745, PPL      5.13  1.390718 | F  74.6 ms, B 221.8 ms | 10.70 Kt/s | O: Series, we travel to Colossae. In his writing to the Colossians, | P: to forwardulesae. In his writing to the prize website Construct,  ||
Iter   4203/10000000, B4204, 13.4 Mt | Loss  1.907308, PPL      6.73  1.372728 | F  80.1 ms, B 221.2 ms | 10.55 Kt/s | O: f new cases of blindness in adults.\nAnother important thing you | P: use of new cases of sugar in adults.\nAnother important thing to  ||
Iter   4204/10000000, B4205, 13.5 Mt | Loss  1.605188, PPL      4.98  1.411224 | F  78.0 ms, B 212.4 ms | 10.94 Kt/s | O: en you walk on wet surfaces. The boot may be slippery.\n- Follow | P: hen you walk on discomfortia. The dementia may be adjusting.\n--  ||
Iter   4205/10000000, B4206, 13.5 Mt | Loss  1.779095, PPL      5.92  1.784005 | F  84.7 ms, B 258.1 ms | 9.28 Kt/s | O: n fewer future dislocations and the heavy costs correcting those | P: should result in fewer future dis limb and the heavy costs limb,  ||
Iter   4206/10000000, B4207, 13.5 Mt | Loss  1.721822, PPL      5.59  1.368446 | F  67.1 ms, B 218.8 ms | 11.11 Kt/s | O:  analyst job: roles et responsibilities\nThe data analyst's role | P: roduction data.\n footprint -> job: roles etEN\nThe data MS's to  ||
Iter   4207/10000000, B4208, 13.5 Mt | Loss  1.558959, PPL      4.75  1.319449 | F  72.1 ms, B 205.5 ms | 11.42 Kt/s | O: ave shown that slouching has the potential to increase the level | P: hown that slflammationing has the potential to increase the body  ||
Iter   4208/10000000, B4209, 13.5 Mt | Loss  1.554429, PPL      4.73  1.526878 | F  72.5 ms, B 238.4 ms | 10.23 Kt/s | O:  income, education status, cholesterol levels, and hypertension. | P: data such as income, education status,, levels, and landmarks to  ||
Iter   4209/10000000, B4210, 13.5 Mt | Loss  1.893776, PPL      6.64  1.553706 | F  74.2 ms, B 228.1 ms | 10.51 Kt/s | O: e fat storage around the stomach and abdomen.\nAbdominal obesity | P: fat storage around the stomach and progresses.\nFigure allowing,  ||
Iter   4210/10000000, B4211, 13.5 Mt | Loss  1.397197, PPL      4.04  1.608601 | F  79.1 ms, B 213.7 ms | 10.85 Kt/s | O: our becomes unsafe, and 35°C is the limit to human survivability | P: ault becomes unsafe, and 35 vaccine is the limit to human hemat.  ||
Iter   4211/10000000, B4212, 13.5 Mt | Loss  1.225699, PPL      3.41  1.437569 | F  75.9 ms, B 221.7 ms | 10.67 Kt/s | O: y become guarded, trying to protect us from potential harm or re | P: y become London, trying to protect us from potential harm or the  ||
Iter   4212/10000000, B4213, 13.5 Mt | Loss  1.650107, PPL      5.21  1.447471 | F  72.3 ms, B 269.5 ms | 9.30 Kt/s | O: smiles and laughter, they might be grappling with pain we cannot | P: r bedroom and Cloud, they might be Gre activated with pain we to  ||
Iter   4213/10000000, B4214, 13.5 Mt | Loss  2.042161, PPL      7.71  1.300028 | F  69.4 ms, B 213.7 ms | 11.22 Kt/s | O: art of the body, many conditions can be treated using only a few | P: rt of the body, many conditions can be treated using only a high  ||
Iter   4214/10000000, B4215, 13.5 Mt | Loss  1.692801, PPL      5.43  1.508277 | F  82.8 ms, B 212.5 ms | 10.76 Kt/s | O: M), particularly in the area of sustainability. Every Lianhuaren | P: eroth), particularly in the area of Asia. Every Lian awarded the  ||
Iter   4215/10000000, B4216, 13.5 Mt | Loss  1.818423, PPL      6.16  1.372971 | F  67.3 ms, B 227.0 ms | 10.80 Kt/s | O: s in the console to manipulate special surgical instruments that | P: in the biodegradable to counting special surgical instruments to  ||
Iter   4216/10000000, B4217, 13.5 Mt | Loss  1.859073, PPL      6.42  2.172364 | F  63.9 ms, B 206.9 ms | 11.73 Kt/s | O: s particulates and harmful gases from the air, thereby improving | P: remove various ana habit and harmful gases from the air, trauma,  ||
Iter   4217/10000000, B4218, 13.5 Mt | Loss  2.100301, PPL      8.17  1.513840 | F  81.6 ms, B 221.5 ms | 10.49 Kt/s | O: The three main types of non-adherence include:\n- Primary non-ad | P: main types of non virusesTemperature include:\n- Primary non the  ||
Iter   4218/10000000, B4219, 13.5 Mt | Loss  2.305920, PPL     10.03  1.453734 | F  73.8 ms, B 212.3 ms | 11.11 Kt/s | O: lied\nA high-born heart, a martial pride,\nAs if a baron's crest | P: lices\nA high stigma heart, ainformation Bre,\nAs if a bar no.\n  ||
Iter   4219/10000000, B4220, 13.5 Mt | Loss  1.466470, PPL      4.33  1.925223 | F  69.3 ms, B 239.1 ms | 10.30 Kt/s | O: responsibility to ensure the psychology information on Wikipedia | P:  it’s your responsibility to ensure the aging information on the  ||
Iter   4220/10000000, B4221, 13.5 Mt | Loss  1.714119, PPL      5.55  1.191810 | F  72.3 ms, B 219.3 ms | 10.89 Kt/s | O: lysis conducted by the Center for Western Priorities. And what’s | P: w analysis Dr by the Center for Western Priorities. And what the  ||
Iter   4221/10000000, B4222, 13.5 Mt | Loss  1.832748, PPL      6.25  1.617981 | F  77.2 ms, B 227.8 ms | 10.42 Kt/s | O: arly to minimize the risk of data loss.\nB. Storage Space\nSince | P: s up regularly to minimize the risk of data loss.\nB./T Space\n-  ||
Iter   4222/10000000, B4223, 13.5 Mt | Loss  1.455591, PPL      4.29  1.447003 | F  69.2 ms, B 209.4 ms | 11.39 Kt/s | O: in 1379, whilst in 1585, Richard Hunton of Wiltshire, appears on | P:  in Last9, Service in ae5, Richard onton of Babshire, appears in  ||
Iter   4223/10000000, B4224, 13.5 Mt | Loss  1.627359, PPL      5.09  1.491055 | F  88.0 ms, B 209.1 ms | 10.69 Kt/s | O: oes depend on the location of these points.\nIn Figure 2, Line A | P: ize does depend on the location of these points.\nIn-A 2, in the  ||
Iter   4224/10000000, B4225, 13.5 Mt | Loss  1.756726, PPL      5.79  1.440136 | F  81.4 ms, B 212.4 ms | 10.81 Kt/s | O:  defined as the ratio of the maximum value to the R.M.S value of | P: ed as the ratio of the maximum value to the R limestone.S value.  ||
Iter   4225/10000000, B4226, 13.5 Mt | Loss  1.554823, PPL      4.73  3.701922 | F  67.6 ms, B 228.9 ms | 10.72 Kt/s | O: d of the universe or its beginning. Still bigger telescopes look | P: sun, the end of the universe or its new. theyores arthritisopes,  ||
Iter   4226/10000000, B4227, 13.5 Mt | Loss  2.198784, PPL      9.01  1.700998 | F  70.3 ms, B 259.4 ms | 9.64 Kt/s | O: nThe eggs then hatch into nymphs, which look almost identical to | P: eggs then posture into smart antis, which look almost identical,  ||
Iter   4227/10000000, B4228, 13.5 Mt | Loss  1.631430, PPL      5.11  1.549171 | F  66.7 ms, B 224.3 ms | 10.92 Kt/s | O: utism brought several political changes in the territories where | P: d Babism brought several political changes in the territories of  ||
Iter   4228/10000000, B4229, 13.5 Mt | Loss  1.830731, PPL      6.24  1.414279 | F  77.1 ms, B 222.4 ms | 10.60 Kt/s | O: arette market. Buck Duke persuades his rivals to merge, creating | P:  the American ink warm.'n Duke Cubades his splash to golden, and  ||
Iter   4229/10000000, B4230, 13.5 Mt | Loss  1.641392, PPL      5.16  2.012502 | F  73.6 ms, B 227.4 ms | 10.56 Kt/s | O: gramming stands at the forefront of revolutionary changes and is | P: etic, Duke programming minds at the tanks ofames changes and and  ||
Iter   4230/10000000, B4231, 13.5 Mt | Loss  1.908661, PPL      6.74  1.890430 | F  71.8 ms, B 219.1 ms | 10.92 Kt/s | O: odel in my eyes is not just a great beauty, or a wealthy person, | P: del in my eyes is not just a great divided, or a wealthy person,  ||
Iter   4231/10000000, B4232, 13.5 Mt | Loss  1.665569, PPL      5.29  1.452576 | F  70.6 ms, B 210.7 ms | 11.30 Kt/s | O: easing their knowledge, be always active, new pass-through, that | P:  increasing their knowledge, be always active, new pass ink, and  ||
Iter   4232/10000000, B4233, 13.5 Mt | Loss  1.488769, PPL      4.43  1.520038 | F  68.8 ms, B 233.1 ms | 10.53 Kt/s | O:  are — or were — on track to begin breaking the gas stranglehold | P:  too). We are — or were — on track to begin picture the gasvica,  ||
Iter   4233/10000000, B4234, 13.5 Mt | Loss  1.260146, PPL      3.53  1.377826 | F  68.9 ms, B 246.9 ms | 10.07 Kt/s | O: as emerged as a game-changer in the music industry, and its role | P:  emerged as a game searching". in the music industry, and its as  ||
Iter   4234/10000000, B4235, 13.5 Mt | Loss  2.069886, PPL      7.92  1.445092 | F  84.8 ms, B 218.6 ms | 10.47 Kt/s | O: r to religion, royalty and slavery. It is emblazoned on jewelry, | P: utheastern and creative. It is Feature reuseded on verification,  ||
Iter   4235/10000000, B4236, 13.6 Mt | Loss  1.708605, PPL      5.52  1.330359 | F  75.2 ms, B 226.0 ms | 10.55 Kt/s | O: ise any concerns to set yourself up for the greatest success.\n5 | P: se any concerns to set yourself up for the greatest success.\nIf  ||
Iter   4236/10000000, B4237, 13.6 Mt | Loss  1.222170, PPL      3.39  2.515414 | F  77.5 ms, B 229.9 ms | 10.34 Kt/s | O:  I research further information about my ideas, characters, form | P: n I research further information about my ideas, characters, the  ||
Iter   4237/10000000, B4238, 13.6 Mt | Loss  1.881237, PPL      6.56  1.739899 | F  82.6 ms, B 219.1 ms | 10.54 Kt/s | O: ld have damaged many cherished books—in some cases they can’t be | P: ney have damaged many cherished booksink some cases they can’t a  ||
Iter   4238/10000000, B4239, 13.6 Mt | Loss  1.787699, PPL      5.98  1.395454 | F  71.7 ms, B 214.4 ms | 11.10 Kt/s | O: ll in often nutrient-poor, nitrogen-deficient soils. The ability | P: reases well in often nutrient congregor, park gums-anAD. The the  ||
Iter   4239/10000000, B4240, 13.6 Mt | Loss  2.380223, PPL     10.81  1.403955 | F  78.4 ms, B 212.7 ms | 10.92 Kt/s | O:  first time. The daughter has an intellectual disability and she | P: not the first time. The daughter has an intellectual sin and the  ||
Iter   4240/10000000, B4241, 13.6 Mt | Loss  2.945495, PPL     19.02  1.519065 | F  79.4 ms, B 240.8 ms | 9.92 Kt/s | O:  of incompleteness.\nThe chaotic motions, the strange attractors | P: d ofshot tobacco-two.\nThe navigationrel, the pursue attract the  ||
Iter   4241/10000000, B4242, 13.6 Mt | Loss  1.713725, PPL      5.55  2.199374 | F  66.4 ms, B 220.2 ms | 11.09 Kt/s | O: rfering with the body.\nThe EMF chips cost under $5 and last for | P: from Eric with the body.\nThe EMF file cost under d5 and last is  ||
Iter   4242/10000000, B4243, 13.6 Mt | Loss  1.672453, PPL      5.33  1.546098 | F  80.1 ms, B 213.4 ms | 10.81 Kt/s | O: “Lust House”.\nkeywords: stairs/ bourgeois/ royalI am not a huge | P: priate for a “LAlso House”.\n Feng: fought/City/ezI am not a one  ||
Iter   4243/10000000, B4244, 13.6 Mt | Loss  1.650454, PPL      5.21  3.339611 | F  81.0 ms, B 222.6 ms | 10.46 Kt/s | O: ) when the particles and gases settle on the tree, which absorbs | P: o) when the particles and gases separated on the tree, which the  ||
Iter   4244/10000000, B4245, 13.6 Mt | Loss  1.524862, PPL      4.59  1.453221 | F  77.4 ms, B 219.8 ms | 10.70 Kt/s | O: ool completely exhausted. Wait, time for studying already? Maybe | P: er school completely exhausted.eries, time for head already? can  ||
Iter   4245/10000000, B4246, 13.6 Mt | Loss  1.981444, PPL      7.25  1.372165 | F  87.1 ms, B 226.6 ms | 10.13 Kt/s | O:  been.\n1. Marie Curie’s Early Life\nMarie Curie’s life seems sh | P: ct has been.\n1. met Curie’s Earlys\nGN Eric In’s life seems the  ||
